feature_name,coefficient,coef_lower_95%,coef_upper_95%,z-value,p-value,-log2(p),partial_AIC,C-index
DGCCA_49,0.925672301101598,-1.287450646161604,3.1387952483648,0.8197847181915645,0.41233884428926826,1.2780977184933722,2490.962993708075,0.5247621371066113
DGCCA_50,-0.5334639054472747,-2.909984798346979,1.8430569874524294,-0.43995827886578787,0.6599673249545988,0.5995334966176319,2491.440941593694,0.5084573473204846
DGCCA_51,-0.8876724180783042,-3.095985495732566,1.3206406595759574,-0.7878438918412481,0.43078802382202763,1.2149499522771465,2491.019240947396,0.5040524789243989
DGCCA_52,-0.41591811126960476,-2.575806180806114,1.7439699582669048,-0.37741979786076535,0.7058616563545226,0.5025426412051335,2491.4922940285014,0.5165080914044076
DGCCA_53,-1.408381681327792,-3.7578109793287418,0.9410476166731578,-1.1749139990027162,0.24002912436469714,2.0587186264399207,2490.2386020842155,0.5013417906806538
DGCCA_54,-1.7409692207972822,-4.167838194984779,0.6858997533902145,-1.4060243907884784,0.15971688218038532,2.6464112802555504,2489.6761587375213,0.503605215364181
DGCCA_55,2.1260660767842228,-0.2191994603289884,4.4713316138974335,1.7767766051679692,0.07560500251783558,3.7253744940995044,2488.4259988959907,0.5424900382207042
DGCCA_56,-0.9523431577279162,-3.31513977618208,1.410453460726247,-0.7899783991103904,0.4295403835177246,1.2191343212373802,2491.0072388538806,0.5077932287007672
DGCCA_57,-0.012789413916933504,-2.2437112717050343,2.2181324438711676,-0.011236068432005978,0.9910351031096022,0.012991935371434617,2491.63459672557,0.5132959258355696
DGCCA_58,0.14920900523882238,-2.2084263627218292,2.5068443731994736,0.12404135109752094,0.9012825344258701,0.14994866130207732,2491.6193407014953,0.5002439619419371
DGCCA_59,2.356364424104475,0.1418495359923595,4.570879312216591,2.0855084020832373,0.037023176286300565,4.755427517799035,2487.235598622468,0.5293296467973219
DGCCA_60,0.5923169323273043,-1.6495599048123106,2.8341937694669195,0.5178339128905802,0.6045741547647954,0.7260087890769598,2491.366565063376,0.5046488303380228
DGCCA_61,1.6288213548732036,-0.5779685995905965,3.8356113093370037,1.4466402596874706,0.14799770426481576,2.75635329789431,2489.5479754471617,0.5188257298528096
DGCCA_62,-1.698707057774845,-4.0622951129798395,0.6648809974301493,-1.4086230661856756,0.15894665461052482,2.653385442850582,2489.637852642435,0.4987259765254398
DGCCA_63,0.4985083700047039,-1.7364957908362113,2.733512530845619,0.43716180413434713,0.6619940080805615,0.5951099360898864,2491.443996220394,0.4919085955924209
DGCCA_64,-0.5913644430935094,-2.735705596931926,1.552976710744907,-0.5405170758981775,0.5888404880713314,0.76405122184246,2491.341079556293,0.4898213656447372
DGCCA_65,0.6896645137130868,-1.5618089550288112,2.941137982454985,0.6003702140218011,0.548259534065697,0.8670690997446184,2491.2813476880647,0.508091404407579
DGCCA_66,1.3040114275651111,-1.0851522261204936,3.6931750812507156,1.0697531872768917,0.28473041869257826,1.8123314656896385,2490.4573539392586,0.5286384212951668
DGCCA_67,-0.6053333246497754,-2.8472782795679423,1.6366116302683915,-0.5291974329489092,0.5966684972739696,0.744998486967893,2491.3563392732094,0.5020059093003714
DGCCA_68,1.9806841579840417,-0.37722078443757234,4.338589100405656,1.6464063264614914,0.0996801314522096,3.326550218871419,2488.9529351685264,0.5320945488059419
DGCCA_69,0.9623001262981906,-1.3437273284247087,3.2683275810210897,0.8178886101290743,0.4134207945979115,1.2743171383717478,2490.965806983201,0.5130790707760701
DGCCA_70,-0.5223822748033865,-2.777730900769301,1.7329663511625277,-0.45396549029676114,0.6498536653974258,0.6218132074744607,2491.4283054862244,0.5119134748312597
DGCCA_71,2.1451769262317177,-0.13323794984677395,4.423591802310209,1.8453485184037477,0.06498685687272533,3.943708216892526,2488.283093932501,0.5524518175164674
DGCCA_72,-0.5384640366692115,-2.8797534662601443,1.8028253929217213,-0.4507644828115516,0.6521593021037334,0.6167036821437003,2491.4313927235626,0.5005556910899678
DGCCA_73,-2.1158234575679074,-4.73860722163386,0.5069603064980446,-1.5811207280196629,0.1138504361571727,3.1347882764863026,2489.0848127994855,0.5346561491962809
DGCCA_74,-1.1041027323005055,-3.1899115998528833,0.9817061352518721,-1.0374879617232802,0.2995085032026569,1.7393311324270164,2490.6036323935737,0.5124149521563525
DGCCA_75,-0.9220343603542561,-3.4362851111668955,1.592216390458383,-0.7187644821100965,0.47228604529881824,1.082267186279291,2491.1191526058574,0.49928166761540754
DGCCA_76,2.3680470113873744,0.06287283818858835,4.67322118458616,2.0134213327474777,0.04407032322732187,4.504048711885396,2487.53215314205,0.5263072294055461
DGCCA_77,0.7815059877182512,-1.6030319647529012,3.166043940189404,0.6423565571866084,0.5206416999130306,0.9416372283077392,2491.2229987477444,0.5146648233986609
DGCCA_78,-1.4977544303122368,-3.7928829318669557,0.7973740712424824,-1.279032846792131,0.20088548929626257,2.3155547382646025,2490.001843970997,0.5218752541270228
DGCCA_79,1.7022050881819053,-0.7500345210750254,4.154444697438836,1.3604953832991482,0.17367321285896314,2.5255528431747547,2489.8138455384824,0.5435200997533274
DGCCA_80,-0.013179564221805449,-2.342208116759573,2.3158489883159623,-0.011091092540932882,0.991150769926933,0.0128235637305932,2491.634600044667,0.4819603697378764
DGCCA_81,1.5772246061127388,-0.811861046248922,3.9663102584743997,1.2939274154760936,0.19569049375193487,2.3533544204251995,2489.948640724955,0.5218074869209293
DGCCA_82,0.6966613282475486,-1.648606338979723,3.04192899547482,0.5822069403281944,0.5604272990790454,0.83540086201885,2491.2974519549357,0.4938602911279174
DGCCA_83,-1.9369107597761184,-4.345403224723857,0.4715817051716209,-1.576203947356621,0.11497880912281441,3.120560101461187,2489.1429191661227,0.5017619473584343
DGCCA_84,-0.318442048114067,-2.603449153266507,1.9665650570383728,-0.27314354693225534,0.784742873358524,0.34970807285378713,2491.560017114096,0.5078203355832046
DGCCA_85,-0.6555518049861723,-2.853197454741103,1.5420938447687584,-0.584652001525543,0.5587817342910153,0.8396432328344501,2491.2902192503966,0.5035916619229622
DGCCA_86,0.3297498912908217,-2.090791188645108,2.750290971226751,0.2670055535075305,0.789464885196695,0.34105299736325795,2491.56317241339,0.49650321216556886
DGCCA_87,0.8967712154855957,-1.457784096080947,3.2513265270521385,0.7464846020349276,0.4553747297687356,1.1348738610519884,2491.071439239053,0.4930199777723564
DGCCA_88,1.7651412893066618,-0.4304176470595247,3.9607002256728485,1.5757324011495546,0.115087486963455,3.1191971117832042,2489.1839568105725,0.5216177387438671
DGCCA_89,-1.3542450820682845,-3.6787766100658494,0.9702864459292802,-1.1418522636175268,0.25351543384570896,1.979854514700668,2490.3221851794683,0.5109376270635114
DGCCA_90,0.502707561324777,-1.7932485019424709,2.7986636245920247,0.4291409277015579,0.6678206691072276,0.5824673492595616,2491.44975596892,0.5180802905857798
DGCCA_91,-0.25120144891199087,-2.574704326340072,2.0723014285160906,-0.21189807747376885,0.832186550494839,0.2650211226440727,2491.5895995576784,0.49203057656338944
DGCCA_92,-0.9570265702702014,-3.306416508066813,1.39236336752641,-0.7983934807078713,0.4246421852918334,1.2356803946563446,2491.0023208745383,0.4956900056924453
DGCCA_93,2.112396475227036,-0.17099396627276908,4.395786916726841,1.8131901304600868,0.0698025015435883,3.840577449903399,2488.386012617785,0.5415684042178309
DGCCA_94,0.6612269774432161,-1.6565781556626993,2.9790321105491318,0.5591415097343995,0.576065147385461,0.7956961191656499,2491.321299574011,0.49319617250819986
DGCCA_95,0.1980840583828421,-2.0922789161485835,2.488447032914268,0.16950921083647344,0.8653961279991818,0.2085674290950595,2491.6060013997194,0.47922257461169393
DGCCA_96,-0.6434132119107624,-2.9434332889138437,1.6566068650923187,-0.5482850933047062,0.5834961613112692,0.7772049300865507,2491.331351587549,0.5157490986961589
DGCCA_97,2.0567702740700344,-0.2750799211439694,4.388620469284039,1.7287541326298121,0.08385310842653197,3.57599192442969,2488.546561687699,0.5136347618660377
DGCCA_98,0.682158031170731,-1.537877308076414,2.9021933704178764,0.6022449954840753,0.5470110685181679,0.8703580693015008,2491.273814412092,0.523149277601583
DGCCA_99,-0.08817892803533625,-2.3618183507369577,2.1854604946662852,-0.07601360242920503,0.9394082763355615,0.09017579086407665,2491.628945660121,0.5079829768778292
DGCCA_100,0.22514260952534598,-2.090714445418575,2.5409996644692674,0.1905434556563026,0.848883294194526,0.23636187145088197,2491.5983021053753,0.4792090211704752
